Insgesamte Daten;;;;;;;;;;Schraubendaten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Verschraubungsart;Name der virtuellen Station;Eindeutige Werkzeugkennung;FIN;Gesamtstatus;Gesamtstatus zusätzl. Info.;Datum und Uhrzeit;Name der Chargensequenz;Gruppensequenzzähler;Gruppenzählung;Status;Statusinfo;Verschraubungsprogramm;Anhaltefehler;Fehler;Ausfall-Schraubstufe;Verstrichene Zeit [s];Sollmoment [Nm];Abschließender Drehmoment [Nm];Drehmoment-Untergrenze [Nm];Drehmoment-Obergrenze [Nm];Zeit für Enddrehmoment [ms];Sollwinkel [Grad];Endwinkel [Grad];Start Endwinkel [Grad];Winkel-Untergrenze [Grad];Winkel-Obergrenze [Grad];Istwinkelausgleich [Grad];Strom Monitoring [A];Strom low limit [A];Strom high limit [A];Strom bei Abschaltung [A];Einschraubwinkel [Grad];Einschraubwinkel low limit [Grad];Einschraubwinkel high limit [Grad];Einschraubwinkel Torque trigger [Nm];Einschraubzeit abgeschlossen [ms];Selbstschneide-Drehmoment [Nm];Selbstschneide-Drehmoment low limit [Nm];Selbstschneide-Drehmoment high limit [Nm];Sicherungsmoment [Nm];Sicherungsmoment low limit [Nm];Sicherungsmoment high limit [Nm];Drehmomentdifferenz [Nm];Korrelationsfaktor Weiterzugsmoment [%];Anzahl Pulse;Zieltext;Monitor Drehmoment [Nm];Monitor Winkelüberwachung [Grad];Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;17/R3-01-1017/S17-42    ;;;09.07.2025 13:44:50;;;;Verschraubung IO;Verschraubung IO;42.FOT-Z R - 17;;;;;1,80;1,80;1,60;2,00;2384;;211,2;1,3;3,0;720,0;0,0;;;;0,94;3813,6;;;;1767;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;16/R3-01-1016/S16-41    ;;;09.07.2025 13:42:35;;;;Verschraubung IO;Verschraubung IO;41.FOT-Z R - 16;;;;;1,80;1,81;1,60;2,00;1907;;17,9;1,3;3,0;720,0;0,0;;;;1,10;4178,9;;;;1868;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;15/R3-01-1015/S15-40    ;;;09.07.2025 13:41:53;;;;Verschraubung NIO;Einschraubwinkel hoch;40.FOT-Z R - 15;;;;;1,80;0,76;1,60;2,00;1732;;0,0;1,3;3,0;720,0;0,0;;;;0,33;7000,9;;;;2652;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;14/R3-01-1014/S14-39    ;;;09.07.2025 13:31:52;;;;Verschraubung NIO;Enddrehmoment niedrig;39.FOT-Z R - 14;;;;;1,80;1,09;1,60;2,00;1954;;0,0;1,3;3,0;720,0;0,0;;;;0,18;3988,4;;;;1816;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;09.07.2025 06:46:55;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,42;1,20;1,60;1732;;54,5;1,0;3,0;720,0;0,0;;;;0,82;1369,3;;;;1616;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;09.07.2025 06:46:47;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,41;1,25;1,55;1667;;17,8;1,1;3,0;720,0;0,0;;;;0,83;3318,8;;;;1629;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;09.07.2025 06:46:39;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,81;1,70;2,30;1767;;37,1;1,5;3,0;720,0;0,0;;;;1,01;1695,7;;;;1687;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;09.07.2025 06:46:31;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;2.FAT L - 31;;;;;1,80;1,89;1,60;2,00;1618;;14,3;1,5;3,0;720,0;0,0;;;;-3,87;1441,1;;;;1608;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;09.07.2025 06:39:10;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 29;;;;;1,80;1,81;1,70;2,30;1685;;14,3;1,5;3,0;720,0;0,0;;;;1,44;1433,8;;;;1659;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;09.07.2025 06:37:02;;;;Verschraubung NIO;Enddrehmoment niedrig;5.FAT L - 13;;;;;1,40;0,82;1,20;1,60;1794;;0,0;1,0;3,0;720,0;0,0;;;;0,28;1373,8;;;;1755;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;09.07.2025 06:36:54;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,42;1,25;1,55;1800;;23,1;1,1;3,0;720,0;0,0;;;;0,86;3364,6;;;;1642;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;09.07.2025 06:36:46;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,81;1,70;2,30;1886;;33,0;1,5;3,0;720,0;0,0;;;;1,04;1273,0;;;;1615;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;09.07.2025 06:36:38;;;;Verschraubung IO;Verschraubung IO;2.FAT L - 31;;;;;1,80;1,81;1,60;2,00;1707;;18,0;1,5;3,0;720,0;0,0;;;;0,91;1387,9;;;;1664;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;09.07.2025 06:36:31;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 29;;;;;1,80;1,82;1,70;2,30;1753;;21,5;1,5;3,0;720,0;0,0;;;;1,06;1540,9;;;;1706;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;09.07.2025 06:36:10;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,41;1,20;1,60;1701;;23,2;1,0;3,0;720,0;0,0;;;;0,76;1381,0;;;;1653;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;09.07.2025 06:36:02;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,44;1,25;1,55;1652;;16,5;1,1;3,0;720,0;0,0;;;;0,88;3273,9;;;;1616;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;09.07.2025 06:35:54;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,81;1,70;2,30;1781;;32,7;1,5;3,0;720,0;0,0;;;;1,06;1615,6;;;;1691;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;09.07.2025 06:35:46;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;2.FAT L - 31;;;;;1,80;1,81;1,60;2,00;1695;;13,3;1,5;3,0;720,0;0,0;;;;-2,91;1516,6;;;;1679;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;09.07.2025 06:35:39;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;1.FAT L - 29;;;;;1,80;1,84;1,70;2,30;1792;;11,8;1,5;3,0;720,0;0,0;;;;-4,27;1576,0;;;;1780;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;09.07.2025 06:34:34;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,41;1,20;1,60;1766;;55,3;1,0;3,0;720,0;0,0;;;;0,77;1341,4;;;;1618;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;09.07.2025 06:34:27;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,42;1,25;1,55;1722;;24,8;1,1;3,0;720,0;0,0;;;;0,84;2655,1;;;;1445;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;09.07.2025 06:34:19;;;;Verschraubung NIO;Enddrehmoment niedrig;3.FAT L - 22;;;;;1,80;1,44;1,70;2,30;1703;;0,0;1,5;3,0;720,0;0,0;;;;0,24;1637,1;;;;1676;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;09.07.2025 06:34:11;;;;Verschraubung IO;Verschraubung IO;2.FAT L - 31;;;;;1,80;1,81;1,60;2,00;1766;;16,7;1,5;3,0;720,0;0,0;;;;1,05;1480,6;;;;1729;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;09.07.2025 06:34:04;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 29;;;;;1,80;1,82;1,70;2,30;1863;;36,7;1,5;3,0;720,0;0,0;;;;1,04;1553,5;;;;1786;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;09.07.2025 06:33:47;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,40;1,20;1,60;1722;;38,2;1,0;3,0;720,0;0,0;;;;0,77;1179,4;;;;1576;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;09.07.2025 06:33:39;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,42;1,25;1,55;1755;;21,4;1,1;3,0;720,0;0,0;;;;0,79;3008,0;;;;1544;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;09.07.2025 06:33:32;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,82;1,70;2,30;1798;;38,8;1,5;3,0;720,0;0,0;;;;1,07;1628,2;;;;1689;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;09.07.2025 06:33:24;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;2.FAT L - 31;;;;;1,80;1,88;1,60;2,00;1766;;14,3;1,5;3,0;720,0;0,0;;;;-4,26;1465,4;;;;1755;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;09.07.2025 06:33:17;;;;Verschraubung NIO;Enddrehmoment niedrig;1.FAT L - 29;;;;;1,80;1,59;1,70;2,30;1677;;114,2;1,5;3,0;720,0;0,0;;;;0,09;1486,1;;;;1671;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-05    ;;;09.07.2025 06:32:11;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 13;;;;;1,40;1,41;1,20;1,60;1810;;45,5;1,0;3,0;720,0;0,0;;;;0,81;1084,9;;;;1608;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-04    ;;;09.07.2025 06:32:03;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 06;;;;;1,40;1,41;1,25;1,55;1682;;24,1;1,1;3,0;720,0;0,0;;;;0,81;3019,7;;;;1547;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-03    ;;;09.07.2025 06:31:55;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 22;;;;;1,80;1,81;1,70;2,30;1768;;36,8;1,5;3,0;720,0;0,0;;;;1,07;1678,6;;;;1692;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-02    ;;;09.07.2025 06:31:47;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;2.FAT L - 31;;;;;1,80;1,84;1,60;2,00;1647;;12,8;1,5;3,0;720,0;0,0;;;;-3,64;1424,9;;;;1637;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-01    ;;;09.07.2025 06:31:41;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;1.FAT L - 29;;;;;1,80;1,94;1,70;2,30;1673;;13,4;1,5;3,0;720,0;0,0;;;;-2,98;1528,3;;;;1665;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;08.07.2025 13:40:13;;;;Verschraubung IO;Verschraubung IO;28.FAT R - 13;;;;;1,40;1,41;1,25;1,55;1741;;18,8;1,1;3,0;720,0;0,0;;;;0,85;1151,5;;;;1612;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;08.07.2025 13:40:05;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,40;1,25;1,55;1707;;30,2;1,1;3,0;720,0;0,0;;;;0,80;779,8;;;;1441;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;08.07.2025 13:39:57;;;;Verschraubung NIO;Enddrehmoment niedrig;26.FAT R - 22;;;;;1,80;1,12;1,70;2,30;1756;;0,0;1,3;3,0;720,0;0,0;;;;0,17;1094,1;;;;1519;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-25    ;;;08.07.2025 13:39:50;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;25.FAT R - 31;;;;;1,80;1,90;1,70;2,30;1730;;17,7;1,3;3,0;720,0;0,0;;;;-4,25;1460,0;;;;1718;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-24    ;;;08.07.2025 13:39:43;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;24.FAT R - 29;;;;;1,80;1,84;1,70;2,30;1647;;17,7;1,3;3,0;720,0;0,0;;;;-4,75;1477,2;;;;1637;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;08.07.2025 13:39:30;;;;Verschraubung IO;Verschraubung IO;28.FAT R - 13;;;;;1,40;1,46;1,25;1,55;1696;;15,8;1,1;3,0;720,0;0,0;;;;2,32;1396,3;;;;1673;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;08.07.2025 13:39:22;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,42;1,25;1,55;1701;;37,6;1,1;3,0;720,0;0,0;;;;0,77;756,4;;;;1418;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;08.07.2025 13:39:14;;;;Verschraubung NIO;Enddrehmoment niedrig;26.FAT R - 22;;;;;1,80;1,63;1,70;2,30;1883;;156,6;1,3;3,0;720,0;0,0;;;;0,07;1170,6;;;;1564;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-25    ;;;08.07.2025 13:39:06;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 31;;;;;1,80;1,82;1,70;2,30;1695;;20,1;1,3;3,0;720,0;0,0;;;;1,16;1406,0;;;;1658;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-24    ;;;08.07.2025 13:38:59;;;;Verschraubung IO;Verschraubung IO;24.FAT R - 29;;;;;1,80;1,81;1,70;2,30;1748;;17,2;1,3;3,0;720,0;0,0;;;;0,96;1562,6;;;;1710;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;08.07.2025 13:38:46;;;;Verschraubung IO;Verschraubung IO;28.FAT R - 13;;;;;1,40;1,42;1,25;1,55;1725;;20,7;1,1;3,0;720,0;0,0;;;;0,73;1144,3;;;;1585;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;08.07.2025 13:38:38;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,42;1,25;1,55;1693;;30,0;1,1;3,0;720,0;0,0;;;;0,67;1048,9;;;;1515;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;08.07.2025 13:38:30;;;;Verschraubung IO;Verschraubung IO;26.FAT R - 22;;;;;1,80;1,80;1,70;2,30;1947;;73,3;1,3;3,0;720,0;0,0;;;;1,16;1531,1;;;;1748;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-25    ;;;08.07.2025 13:38:22;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 31;;;;;1,80;1,83;1,70;2,30;1745;;17,0;1,3;3,0;720,0;0,0;;;;1,71;1345,7;;;;1719;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-24    ;;;08.07.2025 13:38:16;;;;Verschraubung IO;Verschraubung IO;24.FAT R - 29;;;;;1,80;1,83;1,70;2,30;1688;;18,7;1,3;3,0;720,0;0,0;;;;1,09;1480,7;;;;1648;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;08.07.2025 13:32:36;;;;Verschraubung IO;Verschraubung IO;28.FAT R - 13;;;;;1,40;1,42;1,25;1,55;1658;;14,0;1,1;3,0;720,0;0,0;;;;0,76;1394,5;;;;1628;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;08.07.2025 13:32:28;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,41;1,25;1,55;1704;;34,8;1,1;3,0;720,0;0,0;;;;0,82;799,6;;;;1453;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;08.07.2025 13:32:20;;;;Verschraubung NIO;Enddrehmoment niedrig;26.FAT R - 22;;;;;1,80;1,03;1,70;2,30;1724;;0,0;1,3;3,0;720,0;0,0;;;;0,23;1323,6;;;;1723;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-25    ;;;08.07.2025 13:32:12;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 31;;;;;1,80;1,83;1,70;2,30;1754;;18,2;1,3;3,0;720,0;0,0;;;;1,05;1379,0;;;;1713;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-24    ;;;08.07.2025 13:32:06;;;;Verschraubung IO;Verschraubung IO;24.FAT R - 29;;;;;1,80;1,82;1,70;2,30;1717;;22,5;1,3;3,0;720,0;0,0;;;;1,19;1447,4;;;;1667;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;08.07.2025 13:31:52;;;;Verschraubung IO;Verschraubung IO;28.FAT R - 13;;;;;1,40;1,41;1,25;1,55;1675;;22,2;1,1;3,0;720,0;0,0;;;;0,76;1381,9;;;;1628;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;08.07.2025 13:31:44;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,40;1,25;1,55;1815;;22,4;1,1;3,0;720,0;0,0;;;;0,80;1085,8;;;;1644;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;08.07.2025 13:31:35;;;;Verschraubung NIO;Enddrehmoment niedrig;26.FAT R - 22;;;;;1,80;1,18;1,70;2,30;1772;;0,0;1,3;3,0;720,0;0,0;;;;0,18;1671,9;;;;1700;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-25    ;;;08.07.2025 13:31:28;;;;Verschraubung NIO;Verschraubungszeit abgelaufen;25.FAT R - 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-24    ;;;08.07.2025 13:30:53;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;24.FAT R - 29;;;;;1,80;1,97;1,70;2,30;1650;;17,1;1,3;3,0;720,0;0,0;;;;-4,13;1502,4;;;;1641;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;08.07.2025 13:27:24;;;;Verschraubung IO;Verschraubung IO;28.FAT R - 13;;;;;1,40;1,41;1,25;1,55;1681;;17,8;1,1;3,0;720,0;0,0;;;;0,77;1426,0;;;;1645;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;08.07.2025 13:27:16;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,41;1,25;1,55;1721;;33,6;1,1;3,0;720,0;0,0;;;;0,91;1020,1;;;;1544;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;08.07.2025 13:27:08;;;;Verschraubung NIO;Verschraubungszeit abgelaufen;26.FAT R - 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;31/R3-01-1031/S31-25    ;;;08.07.2025 13:26:32;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 31;;;;;1,80;1,85;1,70;2,30;1702;;19,8;1,3;3,0;720,0;0,0;;;;2,26;1363,7;;;;1678;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;29/R3-01-1029/S29-24    ;;;08.07.2025 13:26:26;;;;Verschraubung NIO;Strom bei Abschaltung zu niedrig;24.FAT R - 29;;;;;1,80;1,89;1,70;2,30;1654;;17,1;1,3;3,0;720,0;0,0;;;;-4,86;1480,7;;;;1645;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;13/R3-01-1013/S13-28    ;;;08.07.2025 13:24:46;;;;Verschraubung NIO;Verschraubungszeit abgelaufen;28.FAT R - 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;06/R3-01-1006/S06-27    ;;;08.07.2025 13:23:25;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 06;;;;;1,40;1,40;1,25;1,55;1827;;40,9;1,1;3,0;720,0;0,0;;;;0,87;855,4;;;;1585;;;;;;;;;;;;;
Einzelwerkzeug;Station 3;9831 4099 74H6380075;22/R3-01-1022/S22-26    ;;;08.07.2025 13:23:17;;;;Verschraubung IO;Verschraubung IO;26.FAT R - 22;;;;;1,80;1,82;1,70;2,30;1882;;56,0;1,3;3,0;720,0;0,0;;;;1,04;1603,4;;;;1678;;;;;;;;;;;;;
