Insgesamte Daten;;;;;;;;;;Schraubendaten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Verschraubungsart;Name der virtuellen Station;Eindeutige Werkzeugkennung;FIN;Gesamtstatus;Gesamtstatus zusätzl. Info.;Datum und Uhrzeit;Name der Chargensequenz;Gruppensequenzzähler;Gruppenzählung;Status;Statusinfo;Verschraubungsprogramm;Anhaltefehler;Fehler;Ausfall-Schraubstufe;Verstrichene Zeit [s];Sollmoment [Nm];Abschließender Drehmoment [Nm];Drehmoment-Untergrenze [Nm];Drehmoment-Obergrenze [Nm];Zeit für Enddrehmoment [ms];Sollwinkel [Grad];Endwinkel [Grad];Start Endwinkel [Grad];Winkel-Untergrenze [Grad];Winkel-Obergrenze [Grad];Istwinkelausgleich [Grad];Strom Monitoring [A];Strom low limit [A];Strom high limit [A];Strom bei Abschaltung [A];Einschraubwinkel [Grad];Einschraubwinkel low limit [Grad];Einschraubwinkel high limit [Grad];Einschraubwinkel Torque trigger [Nm];Einschraubzeit abgeschlossen [ms];Selbstschneide-Drehmoment [Nm];Selbstschneide-Drehmoment low limit [Nm];Selbstschneide-Drehmoment high limit [Nm];Sicherungsmoment [Nm];Sicherungsmoment low limit [Nm];Sicherungsmoment high limit [Nm];Drehmomentdifferenz [Nm];Korrelationsfaktor Weiterzugsmoment [%];Anzahl Pulse;Zieltext;Monitor Drehmoment [Nm];Monitor Winkelüberwachung [Grad];Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;07/R1-01-1007/S07-08    ;;;05.06.2025 13:46:43;;;;Verschraubung IO;Verschraubung IO;8.FOT-V L - 07;;;;;1,40;1,41;1,25;1,55;1568;;21,9;1,1;3,0;720,0;0,0;;;;2,49;3025,3;;;;1498;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;11/R1-01-1011/S11-31    ;;;05.06.2025 13:34:46;;;;Verschraubung NIO;Einschraubwinkel hoch;31.FOT-V R - 11;;;;;1,40;0,27;1,25;1,55;1305;;0,0;1,0;3,0;720,0;0,0;;;;0,18;7000,2;;;;2602;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;09/R1-01-1009/S09-30    ;;;05.06.2025 13:34:41;;;;Verschraubung IO;Verschraubung IO;30.FOT-V R - 09;;;;;1,40;1,40;1,25;1,55;1848;;75,4;1,0;3,0;720,0;0,0;;;;2,55;3596,7;;;;1657;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;19/R1-01-1019/S19-29    ;;;05.06.2025 13:34:36;;;;Verschraubung IO;Verschraubung IO;29.FOT-V R - 19;;;;;1,80;1,81;1,60;2,00;1735;;14,0;1,3;3,0;720,0;0,0;;;;3,18;3694,3;;;;1686;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;02/R1-01-1002/S02-28    ;;;05.06.2025 13:34:29;;;;Verschraubung NIO;Einschraubwinkel hoch;28.FOT-V R - 02;;;;;1,40;0,45;1,25;1,55;1486;;0,0;1,0;3,0;720,0;0,0;;;;0,13;7000,2;;;;2600;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;11/R1-01-1011/S11-31    ;;;05.06.2025 13:23:46;;;;Verschraubung NIO;Einschraubwinkel hoch;31.FOT-V R - 11;;;;;1,40;0,42;1,25;1,55;1875;;0,0;1,0;3,0;720,0;0,0;;;;0,17;7000,2;;;;2600;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;09/R1-01-1009/S09-30    ;;;05.06.2025 13:23:41;;;;Verschraubung NIO;Einschraubwinkel hoch;30.FOT-V R - 09;;;;;1,40;0,31;1,25;1,55;1418;;0,0;1,0;3,0;720,0;0,0;;;;0,08;7000,8;;;;2600;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;19/R1-01-1019/S19-29    ;;;05.06.2025 13:23:36;;;;Verschraubung NIO;Einschraubwinkel hoch;29.FOT-V R - 19;;;;;1,80;0,55;1,60;2,00;1696;;0,0;1,3;3,0;720,0;0,0;;;;0,11;7000,2;;;;2600;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;02/R1-01-1002/S02-28    ;;;05.06.2025 13:23:29;;;;Verschraubung IO;Verschraubung IO;28.FOT-V R - 02;;;;;1,40;1,41;1,25;1,55;1671;;33,4;1,0;3,0;720,0;0,0;;;;2,69;3328,9;;;;1584;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;12/R1-01-1012/S12-09    ;;;05.06.2025 13:17:02;;;;Verschraubung IO;Verschraubung IO;9.FOT-V L - 12;;;;;1,40;1,40;1,25;1,55;2074;;44,7;1,0;3,0;720,0;0,0;;;;2,46;4530,0;;;;1919;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;07/R1-01-1007/S07-08    ;;;05.06.2025 13:16:57;;;;Verschraubung NIO;Einschraubwinkel hoch;8.FOT-V L - 07;;;;;1,40;0,24;1,25;1,55;2153;;0,0;1,1;3,0;720,0;0,0;;;;0,26;7000,5;;;;2603;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;11/R1-01-1011/S11-31    ;;;05.06.2025 13:16:28;;;;Verschraubung NIO;Einschraubwinkel hoch;31.FOT-V R - 11;;;;;1,40;0,08;1,25;1,55;1900;;0,0;1,0;3,0;720,0;0,0;;;;0,29;7000,7;;;;2602;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;09/R1-01-1009/S09-30    ;;;05.06.2025 13:16:22;;;;Verschraubung NIO;Einschraubwinkel hoch;30.FOT-V R - 09;;;;;1,40;0,47;1,25;1,55;1254;;0,0;1,0;3,0;720,0;0,0;;;;0,16;7000,2;;;;2602;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;19/R1-01-1019/S19-29    ;;;05.06.2025 13:16:17;;;;Verschraubung NIO;Einschraubwinkel hoch;29.FOT-V R - 19;;;;;1,80;0,58;1,60;2,00;1537;;0,0;1,3;3,0;720,0;0,0;;;;0,27;7000,0;;;;2602;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;02/R1-01-1002/S02-28    ;;;05.06.2025 13:16:09;;;;Verschraubung IO;Verschraubung IO;28.FOT-V R - 02;;;;;1,40;1,42;1,25;1,55;1476;;32,1;1,0;3,0;720,0;0,0;;;;2,55;2597,2;;;;1381;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;22/R1-01-1022/S22-11    ;;;05.06.2025 13:15:57;;;;Verschraubung NIO;Einschraubwinkel hoch;11.FOT-V L - 22;;;;;1,80;0,14;1,60;2,00;2537;;0,0;1,3;3,0;720,0;0,0;;;;0,36;7000,1;;;;2602;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;05/R1-01-1005/S05-10    ;;;05.06.2025 13:15:52;;;;Verschraubung NIO;Einschraubwinkel hoch;10.FOT-V L - 05;;;;;1,40;0,08;1,25;1,55;2608;;0,0;1,0;3,0;720,0;0,0;;;;0,23;7000,7;;;;2602;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;12/R1-01-1012/S12-09    ;;;05.06.2025 13:15:47;;;;Verschraubung NIO;Einschraubwinkel hoch;9.FOT-V L - 12;;;;;1,40;0,07;1,25;1,55;2607;;0,0;1,0;3,0;720,0;0,0;;;;0,30;7000,7;;;;2601;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;07/R1-01-1007/S07-08    ;;;05.06.2025 13:15:41;;;;Verschraubung NIO;Einschraubwinkel hoch;8.FOT-V L - 07;;;;;1,40;0,09;1,25;1,55;2608;;0,0;1,1;3,0;720,0;0,0;;;;0,22;7000,8;;;;2602;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;30/R1-01-1030/S30-07    ;;;05.06.2025 12:36:39;;;;Verschraubung IO;Verschraubung IO;7.FAT L - 30;;;;;1,80;1,82;1,70;2,30;1168;;16,6;1,5;3,0;720,0;0,0;;;;3,32;1601,9;;;;1114;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;08/R1-01-1008/S08-06    ;;;05.06.2025 12:33:26;;;;Verschraubung IO;Verschraubung IO;6.FAT L - 08;;;;;1,40;1,41;1,25;1,55;1559;;25,3;1,1;3,0;720,0;0,0;;;;2,50;3089,3;;;;1516;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;26/R1-01-1026/S26-05    ;;;05.06.2025 12:33:22;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 26;;;;;1,80;1,80;1,70;2,30;1697;;26,1;1,5;3,0;720,0;0,0;;;;3,20;3438,9;;;;1614;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;15/R1-01-1015/S15-04    ;;;05.06.2025 12:33:18;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 15;;;;;1,40;1,41;1,20;1,60;1697;;29,2;1,0;3,0;720,0;0,0;;;;2,59;3350,0;;;;1590;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;05/R1-01-1005/S05-03    ;;;05.06.2025 12:33:14;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 05;;;;;1,40;1,41;1,25;1,55;1657;;31,4;1,1;3,0;720,0;0,0;;;;2,50;3180,0;;;;1542;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;14/R1-01-1014/S14-02    ;;;05.06.2025 12:33:09;;;;Verschraubung IO;Verschraubung IO;2.FAT L - 14;;;;;1,40;1,42;1,20;1,60;1633;;20,5;1,0;3,0;720,0;0,0;;;;2,44;3304,4;;;;1575;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;04/R1-01-1004/S04-01    ;;;05.06.2025 12:33:05;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 04;;;;;1,40;1,41;1,25;1,55;1694;;26,1;1,1;3,0;720,0;0,0;;;;2,58;3304,0;;;;1576;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;23/R1-01-1023/S01-27    ;;;05.06.2025 12:32:29;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 23;;;;;1,80;1,82;1,70;2,30;1569;;11,7;1,5;3,0;720,0;0,0;;;;3,24;3128,5;;;;1526;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;02/R1-01-1002/S02-26    ;;;05.06.2025 12:32:25;;;;Verschraubung IO;Verschraubung IO;26.FAT R - 02;;;;;1,40;1,41;1,25;1,55;1860;;21,4;1,1;3,0;720,0;0,0;;;;2,59;4097,9;;;;1796;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;21/R1-01-1021/S21-25    ;;;05.06.2025 12:32:20;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 21;;;;;1,80;1,80;1,70;2,30;1968;;21,2;1,5;3,0;720,0;0,0;;;;3,30;4472,8;;;;1902;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;01/R1-01-1001/S01-24    ;;;05.06.2025 12:32:16;;;;Verschraubung NIO;Einschraubwinkel hoch;24.FAT R - 01;;;;;1,40;0,11;1,25;1,55;2607;;0,0;1,1;3,0;720,0;0,0;;;;0,21;7000,6;;;;2601;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;16/R1-01-1016/S16-23    ;;;05.06.2025 12:32:11;;;;Verschraubung IO;Verschraubung IO;23.FAT R - 16;;;;;1,40;1,42;1,25;1,55;1545;;24,8;1,1;3,0;720,0;0,0;;;;2,54;2947,7;;;;1475;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;20/R1-01-1020/S20-22    ;;;05.06.2025 12:32:07;;;;Verschraubung IO;Verschraubung IO;22.FAT R - 20;;;;;1,80;1,82;1,70;2,30;1654;;17,4;1,5;3,0;720,0;0,0;;;;3,18;3386,3;;;;1599;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;28/R1-01-1028/S28-21    ;;;05.06.2025 12:32:02;;;;Verschraubung IO;Verschraubung IO;21.FAT R - 28;;;;;1,80;1,81;1,70;2,30;1883;;13,3;1,5;3,0;720,0;0,0;;;;3,19;4242,8;;;;1837;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;30/R1-01-1030/S30-07    ;;;05.06.2025 12:31:26;;;;Verschraubung IO;Verschraubung IO;7.FAT L - 30;;;;;1,80;1,81;1,70;2,30;1745;;19,6;1,5;3,0;720,0;0,0;;;;3,21;3698,9;;;;1686;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;08/R1-01-1008/S08-06    ;;;05.06.2025 12:31:21;;;;Verschraubung IO;Verschraubung IO;6.FAT L - 08;;;;;1,40;1,42;1,25;1,55;1912;;35,1;1,1;3,0;720,0;0,0;;;;2,58;4315,1;;;;1857;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;26/R1-01-1026/S26-05    ;;;05.06.2025 12:31:16;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 26;;;;;1,80;1,81;1,70;2,30;1882;;30,7;1,5;3,0;720,0;0,0;;;;3,19;4056,9;;;;1786;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;15/R1-01-1015/S15-04    ;;;05.06.2025 12:31:12;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 15;;;;;1,40;1,42;1,20;1,60;1762;;26,6;1,0;3,0;720,0;0,0;;;;2,40;3521,0;;;;1634;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;05/R1-01-1005/S05-03    ;;;05.06.2025 12:31:07;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 05;;;;;1,40;1,41;1,25;1,55;1864;;36,7;1,1;3,0;720,0;0,0;;;;2,53;3421,3;;;;1607;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;14/R1-01-1014/S14-02    ;;;05.06.2025 12:31:03;;;;Verschraubung IO;Verschraubung IO;2.FAT L - 14;;;;;1,40;1,42;1,20;1,60;1668;;27,1;1,0;3,0;720,0;0,0;;;;2,62;3343,9;;;;1585;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;04/R1-01-1004/S04-01    ;;;05.06.2025 12:30:59;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 04;;;;;1,40;1,42;1,25;1,55;1719;;27,1;1,1;3,0;720,0;0,0;;;;2,60;3498,7;;;;1630;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;23/R1-01-1023/S01-27    ;;;05.06.2025 12:30:45;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 23;;;;;1,80;1,82;1,70;2,30;1587;;10,5;1,5;3,0;720,0;0,0;;;;3,10;3214,4;;;;1548;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;02/R1-01-1002/S02-26    ;;;05.06.2025 12:30:41;;;;Verschraubung IO;Verschraubung IO;26.FAT R - 02;;;;;1,40;1,42;1,25;1,55;1897;;20,5;1,1;3,0;720,0;0,0;;;;2,54;4224,5;;;;1833;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;21/R1-01-1021/S21-25    ;;;05.06.2025 12:30:37;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 21;;;;;1,80;1,82;1,70;2,30;1958;;20,8;1,5;3,0;720,0;0,0;;;;3,27;4434,1;;;;1890;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;01/R1-01-1001/S01-24    ;;;05.06.2025 12:30:32;;;;Verschraubung IO;Verschraubung IO;24.FAT R - 01;;;;;1,40;1,40;1,25;1,55;2506;;58,2;1,1;3,0;720,0;0,0;;;;2,56;6110,3;;;;2355;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;16/R1-01-1016/S16-23    ;;;05.06.2025 12:30:27;;;;Verschraubung IO;Verschraubung IO;23.FAT R - 16;;;;;1,40;1,41;1,25;1,55;1571;;20,4;1,1;3,0;720,0;0,0;;;;2,62;3065,5;;;;1509;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;20/R1-01-1020/S20-22    ;;;05.06.2025 12:30:23;;;;Verschraubung IO;Verschraubung IO;22.FAT R - 20;;;;;1,80;1,82;1,70;2,30;1708;;12,6;1,5;3,0;720,0;0,0;;;;3,18;3617,2;;;;1662;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;28/R1-01-1028/S28-21    ;;;05.06.2025 12:30:19;;;;Verschraubung IO;Verschraubung IO;21.FAT R - 28;;;;;1,80;1,82;1,70;2,30;1762;;12,2;1,5;3,0;720,0;0,0;;;;3,23;3810,3;;;;1717;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;30/R1-01-1030/S30-07    ;;;05.06.2025 12:30:06;;;;Verschraubung IO;Verschraubung IO;7.FAT L - 30;;;;;1,80;1,84;1,70;2,30;1724;;16,2;1,5;3,0;720,0;0,0;;;;3,28;3632,2;;;;1668;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;08/R1-01-1008/S08-06    ;;;05.06.2025 12:30:02;;;;Verschraubung IO;Verschraubung IO;6.FAT L - 08;;;;;1,40;1,41;1,25;1,55;1527;;24,9;1,1;3,0;720,0;0,0;;;;2,56;2980,7;;;;1485;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;26/R1-01-1026/S26-05    ;;;05.06.2025 12:29:58;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 26;;;;;1,80;1,81;1,70;2,30;1823;;33,4;1,5;3,0;720,0;0,0;;;;3,12;3829,2;;;;1722;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;15/R1-01-1015/S15-04    ;;;05.06.2025 12:29:53;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 15;;;;;1,40;1,41;1,20;1,60;1776;;34,4;1,0;3,0;720,0;0,0;;;;2,53;3513,9;;;;1634;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;05/R1-01-1005/S05-03    ;;;05.06.2025 12:29:49;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 05;;;;;1,40;1,41;1,25;1,55;1673;;20,4;1,1;3,0;720,0;0,0;;;;2,57;3432,7;;;;1611;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;14/R1-01-1014/S14-02    ;;;05.06.2025 12:29:44;;;;Verschraubung IO;Verschraubung IO;2.FAT L - 14;;;;;1,40;1,42;1,20;1,60;1657;;20,5;1,0;3,0;720,0;0,0;;;;2,59;3349,4;;;;1589;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;04/R1-01-1004/S04-01    ;;;05.06.2025 12:29:40;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 04;;;;;1,40;1,41;1,25;1,55;1741;;22,5;1,1;3,0;720,0;0,0;;;;2,55;3677,7;;;;1681;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;23/R1-01-1023/S01-27    ;;;05.06.2025 12:28:05;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 23;;;;;1,80;1,82;1,70;2,30;1591;;14,7;1,5;3,0;720,0;0,0;;;;3,19;3180,7;;;;1542;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;02/R1-01-1002/S02-26    ;;;05.06.2025 12:28:01;;;;Verschraubung IO;Verschraubung IO;26.FAT R - 02;;;;;1,40;1,42;1,25;1,55;1797;;18,4;1,1;3,0;720,0;0,0;;;;2,70;3869,2;;;;1732;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;21/R1-01-1021/S21-25    ;;;05.06.2025 12:27:56;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 21;;;;;1,80;1,81;1,70;2,30;1920;;24,7;1,5;3,0;720,0;0,0;;;;3,19;4272,2;;;;1847;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;01/R1-01-1001/S01-24    ;;;05.06.2025 12:27:52;;;;Verschraubung NIO;Einschraubwinkel hoch;24.FAT R - 01;;;;;1,40;0,09;1,25;1,55;2608;;0,0;1,1;3,0;720,0;0,0;;;;0,24;7000,1;;;;2602;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;16/R1-01-1016/S16-23    ;;;05.06.2025 12:27:47;;;;Verschraubung IO;Verschraubung IO;23.FAT R - 16;;;;;1,40;1,40;1,25;1,55;1590;;19,1;1,1;3,0;720,0;0,0;;;;2,58;3148,2;;;;1534;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;20/R1-01-1020/S20-22    ;;;05.06.2025 12:27:43;;;;Verschraubung IO;Verschraubung IO;22.FAT R - 20;;;;;1,80;1,81;1,70;2,30;1556;;16,0;1,5;3,0;720,0;0,0;;;;3,10;3051,4;;;;1505;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;28/R1-01-1028/S28-21    ;;;05.06.2025 12:27:39;;;;Verschraubung IO;Verschraubung IO;21.FAT R - 28;;;;;1,80;1,81;1,70;2,30;1629;;18,2;1,5;3,0;720,0;0,0;;;;3,28;3285,7;;;;1572;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;30/R1-01-1030/S30-07    ;;;05.06.2025 12:27:15;;;;Verschraubung NIO;Einschraubwinkel hoch;7.FAT L - 30;;;;;1,80;0,09;1,70;2,30;2607;;0,0;1,5;3,0;720,0;0,0;;;;0,17;7000,1;;;;2601;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;08/R1-01-1008/S08-06    ;;;05.06.2025 12:27:10;;;;Verschraubung IO;Verschraubung IO;6.FAT L - 08;;;;;1,40;1,41;1,25;1,55;1591;;21,6;1,1;3,0;720,0;0,0;;;;2,54;3223,8;;;;1554;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;26/R1-01-1026/S26-05    ;;;05.06.2025 12:27:06;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 26;;;;;1,80;1,82;1,70;2,30;1881;;33,7;1,5;3,0;720,0;0,0;;;;3,29;4053,6;;;;1784;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;15/R1-01-1015/S15-04    ;;;05.06.2025 12:27:02;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 15;;;;;1,40;1,42;1,20;1,60;1688;;32,5;1,0;3,0;720,0;0,0;;;;2,55;3390,5;;;;1600;;;;;;;;;;;;;
Einzelwerkzeug;Station 1;4230 2890 80H4840007;05/R1-01-1005/S05-03    ;;;05.06.2025 12:26:58;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 05;;;;;1,40;1,42;1,25;1,55;1637;;20,8;1,1;3,0;720,0;0,0;;;;2,62;3308,8;;;;1575;;;;;;;;;;;;;
